slugSeason,namePlayer,groupPosition,yearSeason,slugPosition,isSeasonCurrent,slugPlayerSeason,slugPlayerBREF,agePlayer,slugTeamBREF,countGames,isHOFPlayer,slugTeamsBREF,idPlayerNBA,urlPlayerThumbnail,urlPlayerHeadshot,urlPlayerPhoto,urlPlayerStats,urlPlayerActionPhoto,minutes,ratioPER,pctTrueShooting,pct3PRate,pctFTRate,pctORB,pctDRB,pctTRB,pctAST,pctSTL,pctBLK,pctTOV,pctUSG,ratioOWS,ratioDWS,ratioWS,ratioWSPer48,ratioOBPM,ratioDBPM,ratioBPM,ratioVORP,countTeamsPlayerSeason,countGamesStarted,pctFG,pctFG3,pctFG2,pctEFG,pctFT,minutesTotals,fgmTotals,fgaTotals,fg3mTotals,fg3aTotals,fg2mTotals,fg2aTotals,ftmTotals,ftaTotals,orbTotals,drbTotals,trbTotals,astTotals,stlTotals,blkTotals,tovTotals,pfTotals,ptsTotals,countTeamsPlayerSeasonTotals,urlPlayerBREF
1989-90,Mark Acres,C,1990,C,FALSE,acresma01_1990,acresma01,27,ORL,80,FALSE,ORL,76009,https://stats.nba.com/media/players/230x185/76009.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76009.png,https://stats.nba.com/media/players/230x185/76009.png,https://stats.nba.com/player/76009,https://stats.nba.com/media/players/700/76009.png,1691,8.3,0.536,0.014,0.421,0.09300000000000001,0.17800000000000002,0.134,0.05,0.01,0.8,0.172,0.094,1.1,0.6,1.6,0.047,-3.1,-0.6,-3.7,-0.7,1,50,0.484,0.75,0.48,0.489,0.692,1691,138,285,3,4,135,281,83,120,154,277,431,67,36,25,70,248,362,1,http://www.basketball-reference.com/players/a/acresma01.html
1989-90,Michael Adams,G,1990,PG,FALSE,adamsmi01_1990,adamsmi01,27,DEN,79,FALSE,DEN,149,https://stats.nba.com/media/players/230x185/149.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/149.png,https://stats.nba.com/media/players/230x185/149.png,https://stats.nba.com/player/149,https://stats.nba.com/media/players/700/149.png,2690,15.4,0.542,0.437,0.317,0.018000000000000002,0.073,0.044000000000000004,0.233,0.02,0.1,0.111,0.185,4.4,2.5,6.9,0.124,1.8,-0.1,1.8,2.6,1,74,0.402,0.366,0.431,0.482,0.85,2690,398,989,158,432,240,557,267,314,49,176,225,495,121,3,141,133,1221,1,http://www.basketball-reference.com/players/a/adamsmi01.html
1989-90,Mark Aguirre,F,1990,SF,FALSE,aguirma01_1990,aguirma01,30,DET,78,FALSE,DET,76016,https://stats.nba.com/media/players/230x185/76016.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76016.png,https://stats.nba.com/media/players/230x185/76016.png,https://stats.nba.com/player/76016,https://stats.nba.com/media/players/700/76016.png,2005,15.8,0.544,0.104,0.283,0.067,0.106,0.087,0.11599999999999999,0.9,0.6,0.107,0.243,3.1,2.5,5.7,0.136,1,0,1,1.5,1,40,0.488,0.333,0.506,0.505,0.756,2005,438,898,31,93,407,805,192,254,117,188,305,145,34,19,121,201,1099,1,http://www.basketball-reference.com/players/a/aguirma01.html
1989-90,Danny Ainge,G,1990,PG,FALSE,aingeda01_1990,aingeda01,30,SAC,75,FALSE,SAC,76017,https://stats.nba.com/media/players/230x185/76017.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76017.png,https://stats.nba.com/media/players/230x185/76017.png,https://stats.nba.com/player/76017,https://stats.nba.com/media/players/700/76017.png,2727,16.1,0.528,0.25,0.231,0.028999999999999998,0.106,0.068,0.255,0.021,0.4,0.127,0.23,2.7,2.1,4.8,0.085,1.2,-0.1,1.1,2.1,1,68,0.438,0.374,0.46,0.485,0.831,2727,506,1154,108,289,398,865,222,267,69,257,326,453,113,18,185,238,1342,1,http://www.basketball-reference.com/players/a/aingeda01.html
1989-90,Mark Alarie,F,1990,PF,FALSE,alarima01_1990,alarima01,26,WSB,82,FALSE,WSB,76019,https://stats.nba.com/media/players/230x185/76019.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76019.png,https://stats.nba.com/media/players/230x185/76019.png,https://stats.nba.com/player/76019,https://stats.nba.com/media/players/700/76019.png,1893,14.1,0.51,0.062,0.169,0.085,0.128,0.107,0.105,0.015,0.012,0.107,0.204,1.5,1.6,3.1,0.079,-0.6,-0.7,-1.3,0.3,1,10,0.473,0.204,0.49,0.479,0.812,1893,371,785,10,49,361,736,108,133,151,223,374,142,60,39,101,219,860,1,http://www.basketball-reference.com/players/a/alarima01.html
1989-90,Steve Alford,G,1990,PG,FALSE,alforst01_1990,alforst01,25,DAL,41,FALSE,DAL,76024,https://stats.nba.com/media/players/230x185/76024.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76024.png,https://stats.nba.com/media/players/230x185/76024.png,https://stats.nba.com/player/76024,https://stats.nba.com/media/players/700/76024.png,302,18.7,0.544,0.159,0.268,0.8,0.085,0.047,0.212,0.025,0.6,0.094,0.247,0.6,0.3,0.9,0.144,1.2,0.4,1.6,0.3,1,0,0.457,0.318,0.483,0.482,0.946,302,63,138,7,22,56,116,35,37,2,23,25,39,15,3,16,22,168,1,http://www.basketball-reference.com/players/a/alforst01.html
1989-90,Randy Allen,G,1990,SG,FALSE,allenra01_1990,allenra01,25,SAC,63,FALSE,SAC,76025,https://stats.nba.com/media/players/230x185/76025.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76025.png,https://stats.nba.com/media/players/230x185/76025.png,https://stats.nba.com/player/76025,https://stats.nba.com/media/players/700/76025.png,746,8.4,0.456,0.029,0.18,0.075,0.134,0.105,0.044000000000000004,0.011000000000000001,0.015,0.098,0.165,-0.3,0.6,0.2,0.014,-4.2,-0.9,-5.2,-0.6,1,6,0.444,0,0.457,0.444,0.535,746,106,239,0,7,106,232,23,43,49,89,138,23,16,19,28,102,235,1,http://www.basketball-reference.com/players/a/allenra01.html
1989-90,Greg Anderson,F,1990,PF,FALSE,andergr01_1990,andergr01,25,MIL,60,FALSE,MIL,246,https://stats.nba.com/media/players/230x185/246.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/246.png,https://stats.nba.com/media/players/230x185/246.png,https://stats.nba.com/player/246,https://stats.nba.com/media/players/700/246.png,1291,13,0.522,0,0.394,0.098,0.23600000000000002,0.166,0.027000000000000003,0.012,0.026000000000000002,0.136,0.191,0.2,1.7,2,0.073,-2.8,-0.9,-3.8,-0.6,1,28,0.507,0,0.507,0.507,0.535,1291,219,432,0,0,219,432,91,170,112,261,373,24,32,54,80,176,529,1,http://www.basketball-reference.com/players/a/andergr01.html
1989-90,Nick Anderson,G,1990,SG,FALSE,anderni01_1990,anderni01,22,ORL,81,FALSE,ORL,98,https://stats.nba.com/media/players/230x185/98.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/98.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/98.png,https://stats.nba.com/player/98,https://stats.nba.com/media/players/700/98.png,1785,14.9,0.536,0.023,0.351,0.061,0.127,0.09300000000000001,0.105,0.018000000000000002,0.01,0.13699999999999998,0.221,1.2,0.7,1.8,0.049,0,-1,-1,0.5,1,9,0.494,0.059,0.504,0.495,0.705,1785,372,753,1,17,371,736,186,264,107,209,316,124,69,34,138,140,931,1,http://www.basketball-reference.com/players/a/anderni01.html
1989-90,Richard Anderson,F,1990,PF,FALSE,anderri01_1990,anderri01,29,CHH,54,FALSE,CHH,76045,https://stats.nba.com/media/players/230x185/76045.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76045.png,https://stats.nba.com/media/players/230x185/76045.png,https://stats.nba.com/player/76045,https://stats.nba.com/media/players/700/76045.png,604,13.3,0.522,0.474,0.109,0.059000000000000004,0.188,0.11900000000000001,0.134,0.016,0.9,0.105,0.174,0.4,0.5,1,0.077,0.6,0.2,0.7,0.4,1,2,0.417,0.37,0.459,0.505,0.783,604,88,211,37,100,51,111,18,23,33,94,127,55,20,9,26,64,231,1,http://www.basketball-reference.com/players/a/anderri01.html
1989-90,Ron Anderson,F,1990,SF,FALSE,anderro01_1990,anderro01,31,PHI,78,FALSE,PHI,76046,https://stats.nba.com/media/players/230x185/76046.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76046.png,https://stats.nba.com/media/players/230x185/76046.png,https://stats.nba.com/player/76046,https://stats.nba.com/media/players/700/76046.png,2089,13.9,0.499,0.025,0.234,0.044000000000000004,0.115,0.08,0.1,0.017,0.4,0.078,0.204,2,1.7,3.8,0.086,-0.8,-0.5,-1.4,0.3,1,3,0.451,0.143,0.459,0.452,0.838,2089,379,841,3,21,376,820,165,197,81,214,295,143,72,13,78,143,926,1,http://www.basketball-reference.com/players/a/anderro01.html
1989-90,Willie Anderson,G,1990,SG,FALSE,anderwi01_1990,anderwi01,23,SAS,82,FALSE,SAS,335,https://stats.nba.com/media/players/230x185/335.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/335.png,https://stats.nba.com/media/players/230x185/335.png,https://stats.nba.com/player/335,https://stats.nba.com/media/players/700/335.png,2788,15.2,0.532,0.024,0.268,0.048,0.10099999999999999,0.075,0.196,0.019,0.013000000000000001,0.141,0.209,2.8,3.7,6.5,0.111,0.5,0.9,1.3,2.4,1,81,0.492,0.269,0.497,0.495,0.748,2788,532,1082,7,26,525,1056,217,290,115,257,372,364,111,58,198,252,1288,1,http://www.basketball-reference.com/players/a/anderwi01.html
1989-90,Michael Ansley,F,1990,SF,FALSE,anslemi01_1990,anslemi01,22,ORL,72,FALSE,ORL,76050,https://stats.nba.com/media/players/230x185/76050.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76050.png,https://stats.nba.com/media/players/230x185/76050.png,https://stats.nba.com/player/76050,https://stats.nba.com/media/players/700/76050.png,1221,17.3,0.554,0,0.488,0.157,0.156,0.156,0.048,0.9,0.8,0.081,0.19699999999999998,3,0.3,3.3,0.129,1.2,-2.5,-1.3,0.2,1,5,0.497,0,0.497,0.497,0.722,1221,231,465,0,0,231,465,164,227,187,175,362,40,24,17,50,152,626,1,http://www.basketball-reference.com/players/a/anslemi01.html
1989-90,B.J. Armstrong,G,1990,PG,FALSE,armstbj01_1990,armstbj01,22,CHI,81,FALSE,CHI,769,https://stats.nba.com/media/players/230x185/769.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/769.png,https://stats.nba.com/media/players/230x185/769.png,https://stats.nba.com/player/769,https://stats.nba.com/media/players/700/769.png,1291,11.9,0.53,0.015,0.199,0.017,0.076,0.047,0.207,0.018000000000000002,0.3,0.163,0.16899999999999998,1,0.8,1.7,0.064,-1.7,-1.1,-2.8,-0.3,1,0,0.485,0.5,0.484,0.489,0.885,1291,190,392,3,6,187,386,69,78,19,83,102,199,46,6,83,105,452,1,http://www.basketball-reference.com/players/a/armstbj01.html
1989-90,John Bagley,G,1990,PG,FALSE,baglejo01_1990,baglejo01,29,BOS,54,FALSE,BOS,76082,https://stats.nba.com/media/players/230x185/76082.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76082.png,https://stats.nba.com/media/players/230x185/76082.png,https://stats.nba.com/player/76082,https://stats.nba.com/media/players/700/76082.png,1095,10.8,0.489,0.083,0.179,0.027999999999999997,0.06,0.045,0.33299999999999996,0.018000000000000002,0.2,0.27699999999999997,0.125,0.3,0.8,1.1,0.047,-1,-0.6,-1.6,0.1,1,17,0.459,0.056,0.495,0.461,0.744,1095,100,218,1,18,99,200,29,39,26,63,89,296,40,4,90,77,230,1,http://www.basketball-reference.com/players/b/baglejo01.html
1989-90,Thurl Bailey,F,1990,SF,FALSE,baileth01_1990,baileth01,28,UTA,82,FALSE,UTA,1847,https://stats.nba.com/media/players/230x185/1847.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1847.png,https://stats.nba.com/media/players/230x185/1847.png,https://stats.nba.com/player/1847,https://stats.nba.com/media/players/700/1847.png,2583,13.4,0.527,0.008,0.292,0.055999999999999994,0.125,0.09300000000000001,0.081,0.6,0.024,0.11199999999999999,0.21,1.7,2.8,4.6,0.085,-0.6,-0.6,-1.2,0.5,1,33,0.481,0,0.485,0.481,0.779,2583,470,977,0,8,470,969,222,285,116,294,410,137,32,100,139,175,1162,1,http://www.basketball-reference.com/players/b/baileth01.html
1989-90,Ken Bannister,F,1990,PF,FALSE,bannike01_1990,bannike01,29,LAC,52,FALSE,LAC,76094,https://stats.nba.com/media/players/230x185/76094.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76094.png,https://stats.nba.com/media/players/230x185/76094.png,https://stats.nba.com/player/76094,https://stats.nba.com/media/players/700/76094.png,589,7.6,0.492,0.006,0.683,0.077,0.14,0.109,0.043,0.013999999999999999,0.7,0.174,0.18,-0.5,0.5,0.1,0.005,-4.8,-1.1,-5.9,-0.6,1,1,0.478,0,0.481,0.478,0.473,589,77,161,0,1,77,160,52,110,39,73,112,18,17,7,44,92,206,1,http://www.basketball-reference.com/players/b/bannike01.html
1989-90,Charles Barkley,F,1990,SF,FALSE,barklch01_1990,barklch01,26,PHI,79,TRUE,PHI,787,https://stats.nba.com/media/players/230x185/787.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/787.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/787.png,https://stats.nba.com/player/787,https://stats.nba.com/media/players/700/787.png,3085,27.1,0.661,0.078,0.632,0.134,0.2,0.16699999999999998,0.156,0.024,0.01,0.139,0.24,13.1,4.2,17.3,0.269,7.2,1,8.2,8,1,79,0.6,0.217,0.632,0.608,0.749,3085,706,1177,20,92,686,1085,557,744,361,548,909,307,148,50,243,250,1989,1,http://www.basketball-reference.com/players/b/barklch01.html
1989-90,Dana Barros,G,1990,PG,FALSE,barroda01_1990,barroda01,22,SEA,81,FALSE,SEA,344,https://stats.nba.com/media/players/230x185/344.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/344.png,https://stats.nba.com/media/players/230x185/344.png,https://stats.nba.com/player/344,https://stats.nba.com/media/players/700/344.png,1630,12.8,0.497,0.322,0.149,0.024,0.073,0.047,0.183,0.016,0,0.135,0.233,1.1,0.7,1.8,0.053,0.8,-1.4,-0.6,0.6,1,25,0.405,0.399,0.408,0.47,0.809,1630,299,738,95,238,204,500,89,110,35,97,132,205,53,1,123,97,782,1,http://www.basketball-reference.com/players/b/barroda01.html
1989-90,John Battle,G,1990,SG,FALSE,battljo01_1990,battljo01,27,ATL,60,FALSE,ATL,174,https://stats.nba.com/media/players/230x185/174.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/174.png,https://stats.nba.com/media/players/230x185/174.png,https://stats.nba.com/player/174,https://stats.nba.com/media/players/700/174.png,1477,12.6,0.542,0.024,0.248,0.021,0.057999999999999996,0.039,0.153,0.9,0.1,0.129,0.19699999999999998,1.7,0,1.7,0.055,-0.8,-2.3,-3.1,-0.4,1,48,0.506,0.154,0.514,0.507,0.756,1477,275,544,2,13,273,531,102,135,27,72,99,154,28,3,89,115,654,1,http://www.basketball-reference.com/players/b/battljo01.html
1989-90,Kenny Battle,G,1990,SG,FALSE,battlke01_1990,battlke01,25,PHO,59,FALSE,PHO,76123,https://stats.nba.com/media/players/230x185/76123.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76123.png,https://stats.nba.com/media/players/230x185/76123.png,https://stats.nba.com/player/76123,https://stats.nba.com/media/players/700/76123.png,729,12.2,0.587,0.024,0.482,0.071,0.113,0.09300000000000001,0.068,0.023,0.9,0.134,0.135,1,1,1.9,0.127,-1.2,1.2,0,0.4,1,8,0.547,0.25,0.554,0.55,0.671,729,93,170,1,4,92,166,55,82,44,80,124,38,35,11,32,94,242,1,http://www.basketball-reference.com/players/b/battlke01.html
1989-90,William Bedford,C,1990,C,FALSE,bedfowi01_1990,bedfowi01,26,DET,42,FALSE,DET,76138,https://stats.nba.com/media/players/230x185/76138.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76138.png,https://stats.nba.com/media/players/230x185/76138.png,https://stats.nba.com/player/76138,https://stats.nba.com/media/players/700/76138.png,246,9.5,0.438,0.048,0.176,0.07,0.198,0.134,0.026000000000000002,0.6,0.044000000000000004,0.135,0.272,-0.5,0.5,-0.1,-0.016,-6.6,0.2,-6.4,-0.3,1,0,0.432,0.167,0.445,0.436,0.409,246,54,125,1,6,53,119,9,22,15,43,58,4,3,17,21,39,118,1,http://www.basketball-reference.com/players/b/bedfowi01.html
1989-90,Benoit Benjamin,C,1990,C,FALSE,benjabe01_1990,benjabe01,25,LAC,71,FALSE,LAC,104,https://stats.nba.com/media/players/230x185/104.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/104.png,https://stats.nba.com/media/players/230x185/104.png,https://stats.nba.com/player/104,https://stats.nba.com/media/players/700/104.png,2313,16.7,0.578,0.001,0.467,0.078,0.244,0.162,0.10099999999999999,0.012,0.048,0.184,0.184,1.7,3.7,5.4,0.113,-0.5,2.1,1.6,2.1,1,58,0.526,0,0.527,0.526,0.732,2313,362,688,0,1,362,687,235,321,156,501,657,159,59,187,187,217,959,1,http://www.basketball-reference.com/players/b/benjabe01.html
1989-90,Winston Bennett,F,1990,SF,FALSE,bennewi01_1990,bennewi01,24,CLE,55,FALSE,CLE,76152,https://stats.nba.com/media/players/230x185/76152.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76152.png,https://stats.nba.com/media/players/230x185/76152.png,https://stats.nba.com/player/76152,https://stats.nba.com/media/players/700/76152.png,990,10,0.515,0,0.336,0.094,0.11900000000000001,0.106,0.081,0.012,0.6,0.159,0.171,0.2,0.9,1.1,0.055,-3.4,-0.8,-4.2,-0.6,1,34,0.479,0,0.479,0.479,0.667,990,137,286,0,0,137,286,64,96,84,104,188,54,23,10,62,133,338,1,http://www.basketball-reference.com/players/b/bennewi01.html
1989-90,Larry Bird,F,1990,SF,FALSE,birdla01_1990,birdla01,33,BOS,75,TRUE,BOS,1449,https://stats.nba.com/media/players/230x185/1449.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1449.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1449.png,https://stats.nba.com/player/1449,https://stats.nba.com/media/players/700/1449.png,2944,21.9,0.546,0.129,0.226,0.036000000000000004,0.222,0.134,0.289,0.018000000000000002,0.012,0.127,0.27399999999999997,5.3,4.1,9.5,0.154,4.1,1.2,5.3,5.5,1,75,0.473,0.333,0.494,0.495,0.93,2944,718,1517,65,195,653,1322,319,343,90,622,712,562,106,61,243,173,1820,1,http://www.basketball-reference.com/players/b/birdla01.html
1989-90,Uwe Blab,C,1990,C,FALSE,blabuw01_1990,blabuw01,27,TOT,47,FALSE,GSW | SAS,76172,https://stats.nba.com/media/players/230x185/76172.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76172.png,https://stats.nba.com/media/players/230x185/76172.png,https://stats.nba.com/player/76172,https://stats.nba.com/media/players/700/76172.png,531,3.3,0.429,0,0.378,0.061,0.152,0.109,0.057999999999999996,0.1,0.023,0.23399999999999999,0.113,-0.6,0.2,-0.4,-0.039,-6.4,-1,-7.4,-0.7,1,33,0.398,0,0.398,0.398,0.541,531,39,98,0,0,39,98,20,37,29,79,108,25,1,22,35,102,98,1,http://www.basketball-reference.com/players/b/blabuw01.html
1989-90,Rolando Blackman,G,1990,SG,FALSE,blackro01_1990,blackro01,30,DAL,80,FALSE,DAL,76176,https://stats.nba.com/media/players/230x185/76176.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76176.png,https://stats.nba.com/media/players/230x185/76176.png,https://stats.nba.com/player/76176,https://stats.nba.com/media/players/700/76176.png,2934,17,0.552,0.034,0.271,0.035,0.073,0.054000000000000006,0.163,0.013000000000000001,0.4,0.11,0.23600000000000002,4.6,2.2,6.8,0.111,1.6,-0.6,0.9,2.2,1,80,0.498,0.302,0.505,0.504,0.844,2934,626,1256,13,43,613,1213,287,340,88,192,280,289,77,21,174,128,1552,1,http://www.basketball-reference.com/players/b/blackro01.html
1989-90,Mookie Blaylock,G,1990,PG,FALSE,blaylmo01_1990,blaylmo01,22,NJN,50,FALSE,NJN,302,https://stats.nba.com/media/players/230x185/302.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/302.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/302.png,https://stats.nba.com/player/302,https://stats.nba.com/media/players/700/302.png,1267,11.5,0.416,0.14,0.142,0.033,0.08800000000000001,0.059000000000000004,0.262,0.031,0.7,0.155,0.228,-1.6,1.3,-0.3,-0.011,-2.4,0.4,-2,0,1,17,0.371,0.225,0.395,0.387,0.778,1267,212,571,18,80,194,491,63,81,42,98,140,210,82,14,111,110,505,1,http://www.basketball-reference.com/players/b/blaylmo01.html
1989-90,Muggsy Bogues,G,1990,PG,FALSE,boguemu01_1990,boguemu01,25,CHH,81,FALSE,CHH,177,https://stats.nba.com/media/players/230x185/177.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/177.png,https://stats.nba.com/media/players/230x185/177.png,https://stats.nba.com/player/177,https://stats.nba.com/media/players/700/177.png,2743,16.9,0.528,0.039,0.202,0.019,0.07,0.043,0.446,0.03,0.1,0.168,0.135,4.6,2.1,6.7,0.117,1.5,0.7,2.2,2.9,1,65,0.491,0.192,0.503,0.495,0.791,2743,326,664,5,26,321,638,106,134,48,159,207,867,166,3,146,168,763,1,http://www.basketball-reference.com/players/b/boguemu01.html
1989-90,Manute Bol,C,1990,C,FALSE,bolma01_1990,bolma01,27,GSW,75,FALSE,GSW,76195,https://stats.nba.com/media/players/230x185/76195.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76195.png,https://stats.nba.com/media/players/230x185/76195.png,https://stats.nba.com/player/76195,https://stats.nba.com/media/players/700/76195.png,1310,7.2,0.383,0.284,0.29,0.027999999999999997,0.188,0.11199999999999999,0.033,0.4,0.1,0.21100000000000002,0.07400000000000001,-1.4,1.4,0,0.001,-4.6,3.3,-1.2,0.3,1,20,0.331,0.188,0.388,0.358,0.51,1310,56,169,9,48,47,121,25,49,33,243,276,36,13,238,51,194,146,1,http://www.basketball-reference.com/players/b/bolma01.html
1989-90,Anthony Bowie,G,1990,SG,FALSE,bowiean01_1990,bowiean01,26,HOU,66,FALSE,HOU,194,https://stats.nba.com/media/players/230x185/194.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/194.png,https://stats.nba.com/media/players/230x185/194.png,https://stats.nba.com/player/194,https://stats.nba.com/media/players/700/194.png,918,8.8,0.448,0.072,0.184,0.042,0.09300000000000001,0.068,0.139,0.022000000000000002,0.3,0.157,0.166,-0.6,1.3,0.7,0.037,-3.5,0.9,-2.5,-0.1,1,0,0.406,0.286,0.415,0.416,0.741,918,119,293,6,21,113,272,40,54,36,82,118,96,42,5,59,80,284,1,http://www.basketball-reference.com/players/b/bowiean01.html
1989-90,Sam Bowie,C,1990,C,FALSE,bowiesa01_1990,bowiesa01,28,NJN,68,FALSE,NJN,76217,https://stats.nba.com/media/players/230x185/76217.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76217.png,https://stats.nba.com/media/players/230x185/76217.png,https://stats.nba.com/player/76217,https://stats.nba.com/media/players/700/76217.png,2207,16.2,0.499,0.037,0.454,0.09300000000000001,0.249,0.166,0.064,0.8,0.033,0.111,0.205,1.9,2.8,4.7,0.103,-0.7,-0.4,-1.1,0.5,1,54,0.416,0.323,0.42,0.422,0.776,2207,347,834,10,31,337,803,294,379,206,484,690,91,38,121,125,211,998,1,http://www.basketball-reference.com/players/b/bowiesa01.html
1989-90,Adrian Branch,F,1990,SF,FALSE,brancad01_1990,brancad01,26,MIN,11,FALSE,MIN,76237,https://stats.nba.com/media/players/230x185/76237.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76237.png,https://stats.nba.com/media/players/230x185/76237.png,https://stats.nba.com/player/76237,https://stats.nba.com/media/players/700/76237.png,91,16.9,0.46,0.016,0.361,0.099,0.16899999999999998,0.132,0.08800000000000001,0.035,0,0.102,0.381,-0.1,0.1,0,0.014,-0.9,-1.1,-2,0,1,0,0.41,0.01,0.4,0.418,0.636,91,25,61,1,1,24,60,14,22,8,12,20,4,6,0,8,14,65,1,http://www.basketball-reference.com/players/b/brancad01.html
1989-90,Randy Breuer,C,1990,C,FALSE,breuera01_1990,breuera01,29,TOT,81,FALSE,MIL | MIN,76247,https://stats.nba.com/media/players/230x185/76247.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/76247.png,https://stats.nba.com/media/players/230x185/76247.png,https://stats.nba.com/player/76247,https://stats.nba.com/media/players/700/76247.png,1879,13,0.462,0.001,0.277,0.09300000000000001,0.174,0.131,0.083,0.012,0.037000000000000005,0.109,0.203,-0.2,2.2,2,0.051,-2.2,-0.1,-2.3,-0.2,1,55,0.428,0,0.429,0.428,0.653,1879,298,696,0,1,298,695,126,193,154,263,417,97,42,108,96,196,722,1,http://www.basketball-reference.com/players/b/breuera01.html
1989-90,Frank Brickowski,C,1990,C,FALSE,brickfr01_1990,brickfr01,30,SAS,78,FALSE,SAS,783,https://stats.nba.com/media/players/230x185/783.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/783.png,https://stats.nba.com/media/players/230x185/783.png,https://stats.nba.com/player/783,https://stats.nba.com/media/players/700/783.png,1438,13.3,0.576,0.005,0.364,0.07200000000000001,0.18100000000000002,0.128,0.10300000000000001,0.022000000000000002,0.016,0.172,0.156,1.3,2.5,3.8,0.126,-1.7,1.9,0.2,0.8,1,12,0.545,0,0.548,0.545,0.674,1438,211,387,0,2,211,385,95,141,89,238,327,105,66,37,93,226,517,1,http://www.basketball-reference.com/players/b/brickfr01.html
1989-90,Scott Brooks,G,1990,PG,FALSE,brooksc01_1990,brooksc01,24,PHI,72,FALSE,PHI,418,https://stats.nba.com/media/players/230x185/418.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/418.png,https://stats.nba.com/media/players/230x185/418.png,https://stats.nba.com/player/418,https://stats.nba.com/media/players/700/418.png,975,14.2,0.53,0.286,0.207,0.018000000000000002,0.057,0.037000000000000005,0.285,0.024,0,0.11199999999999999,0.147,1.9,0.7,2.7,0.131,0.5,0.5,0.9,0.7,1,1,0.431,0.392,0.447,0.487,0.877,975,119,276,31,79,88,197,50,57,15,49,64,207,47,0,38,105,319,1,http://www.basketball-reference.com/players/b/brooksc01.html
1989-90,Chucky Brown,F,1990,SF,FALSE,brownch01_1990,brownch01,21,CLE,75,FALSE,CLE,359,https://stats.nba.com/media/players/230x185/359.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/359.png,https://stats.nba.com/media/players/230x185/359.png,https://stats.nba.com/player/359,https://stats.nba.com/media/players/700/359.png,1339,11.9,0.525,0.016,0.367,0.069,0.125,0.09699999999999999,0.057,0.012,0.012,0.11699999999999999,0.19,0.9,1.3,2.2,0.078,-3,-0.6,-3.6,-0.6,1,35,0.47,0,0.477,0.47,0.762,1339,210,447,0,7,210,440,125,164,83,148,231,50,33,26,69,148,545,1,http://www.basketball-reference.com/players/b/brownch01.html
